Date,Volume,Open,Close,High,Low
2022-09-12,18158000,52.675000000000004,52.906,53.126000000000005,52.455999999999996
2022-09-09,23018880,51.54400000000001,52.24,52.59700000000001,51.54400000000001
2022-09-08,22534770,50.260000000000005,51.193000000000005,51.274,49.8695
2022-09-07,20440270,50.291000000000004,50.513000000000005,50.943000000000005,49.908
2022-09-06,24738550,49.853,49.82,50.400000000000006,49.037000000000006
2022-09-02,40425870,51.800000000000004,50.022000000000006,51.980999999999995,49.830000000000005
2022-09-01,31930460,49.147000000000006,49.201,49.32900000000001,48.084
2022-08-31,32444690,51.016000000000005,49.911,51.016000000000005,49.654
2022-08-30,18281670,51.684000000000005,50.639,51.791,50.139
2022-08-29,16580150,52,51.418,52.274,51.2
2022-08-26,25682560,54.883500000000005,52.086000000000006,55.099000000000004,52
2022-08-25,17345230,53.345000000000006,55.013000000000005,55.048,53.226
2022-08-24,11884960,52.955999999999996,53.084,53.129999999999995,52.344010000000004
2022-08-23,9003170,53.385000000000005,52.978,53.762,52.891
2022-08-22,18555840,54.257000000000005,52.875,54.309000000000005,52.705
2022-08-19,16924550,55.086000000000006,54.842999999999996,55.55800000000001,54.787000000000006
2022-08-18,23459590,54.341,55.845000000000006,56.056,54.163000000000004
2022-08-17,19022210,54.437000000000005,53.85900000000001,54.471000000000004,53.104
2022-08-16,14783840,55.752,55.165,55.79400000000001,54.601
2022-08-15,14329650,55.423,55.89600000000001,55.9785,55.050000000000004
2022-08-12,18400200,54.781,55.82300000000001,55.841,54.565
2022-08-11,14270350,55.39500000000001,54.543,55.7765,54.425000000000004
2022-08-10,19518720,54.605999999999995,55.041,55.102000000000004,53.92400000000001
2022-08-09,20074170,53.909000000000006,53.28,53.935,52.775000000000006
2022-08-08,13728210,54.935,54.553,55.29900000000001,53.874
2022-08-05,14357440,54.49,55.144000000000005,55.2,54.328
2022-08-04,16292510,54.841,55.28,55.315,54.501000000000005
2022-08-03,19228160,53.528999999999996,54.67400000000001,54.800000000000004,53.412000000000006
2022-08-02,13072310,53.322,53.12100000000001,53.92000000000001,52.723000000000006
2022-08-01,11434570,53.143,53.637,53.978530000000006,53.04400000000001
2022-07-29,17278310,53.19800000000001,53.548,53.78300000000001,53.027
2022-07-28,14401320,52.85900000000001,53.361000000000004,53.6515,52.05800000000001
2022-07-27,24675380,51.82000000000001,52.778999999999996,53.019000000000005,51.693
2022-07-26,17164540,51.463,51.109,51.681,50.892
2022-07-25,14935810,51.046,51.31100000000001,51.33200000000001,50.65317
2022-07-22,17769670,51.881,51.252,51.979,50.668000000000006
2022-07-21,13699790,51.254999999999995,51.768,51.781,50.602000000000004
2022-07-20,27336230,50.95400000000001,51.177,51.761,50.447010000000006
2022-07-19,27145350,49.68000000000001,50.900000000000006,51.135000000000005,49.589
2022-07-18,15762370,50.016000000000005,49.106,50.240990000000004,48.819
2022-07-15,18458240,49.083,49.446,49.474000000000004,48.613
2022-07-14,15176860,48.245000000000005,48.441,48.668000000000006,47.34254000000001
2022-07-13,15034860,47.498000000000005,48.156000000000006,48.56363,47.228750000000005
2022-07-12,17255210,48.782000000000004,48.135000000000005,49.260000000000005,48.007000000000005
2022-07-11,17172240,48.949000000000005,48.296,49.162000000000006,48.098000000000006
2022-07-08,12583140,49.29900000000001,49.869,49.963,49.00001
2022-07-07,21177040,48.81100000000001,49.854000000000006,50.139,48.81100000000001
2022-07-06,22878260,48.053,48.261,48.705000000000005,47.550000000000004
2022-07-05,20668740,47.2,47.63,47.693000000000005,46.391000000000005
2022-07-01,18967860,47.857,47.784,47.976,46.943000000000005
2022-06-30,18280470,48.803,48.581,49.374,48.071
2022-06-29,14134310,49.548,49.041000000000004,49.593,48.667
2022-06-28,14959270,51.261,49.845,51.415,49.810500000000005
2022-06-27,13207180,51.379999999999995,50.571,51.4035,50.282000000000004
2022-06-24,20617200,50.5,50.909,51.18000000000001,50.1445
2022-06-23,15892610,50.175000000000004,49.658,50.175000000000004,49.101
2022-06-22,24316780,49.631,49.61000000000001,50.377,49.42
2022-06-21,21346530,50.408,50.377,51.09100000000001,50.289
2022-06-17,38677510,49.5,49.865,50.036,48.787000000000006
2022-06-16,34998480,51.195,49.718,51.443,49.2275
2022-06-15,18742240,52.915,52.67100000000001,53.38300000000001,51.552
2022-06-14,23051630,52.49700000000001,52.016999999999996,52.49700000000001,51.459
2022-06-13,29782070,52.678,51.762,53.300000000000004,51.6021
2022-06-10,23071570,55.00900000000001,54.127,55.10431,53.972190000000005
2022-06-09,18391790,56.116,55.62200000000001,57.364000000000004,55.592999999999996
2022-06-08,23062670,57.18200000000001,56.536,57.627,56.214
2022-06-07,15894910,56.054,57.29900000000001,57.454,55.753
2022-06-06,14556780,57.152,56.123000000000005,57.272000000000006,55.754
2022-06-03,20561710,56.887,56.33200000000001,56.96000000000001,56.098000000000006
2022-06-02,29489390,57.775000000000006,57.67400000000001,57.777,56.813
2022-06-01,18344810,58.75800000000001,57.362,59.09400000000001,56.842999999999996
2022-05-31,30009400,58.45,58.013000000000005,58.7025,57.6
2022-05-27,37301140,56.209,58.328,58.545500000000004,56.001000000000005
2022-05-26,39742830,53.153999999999996,55.066,55.45700000000001,52.772000000000006
2022-05-25,17842250,52.39,53.163000000000004,53.745000000000005,52.39
2022-05-24,25060190,52.666,52.42000000000001,52.887,51.61900000000001
2022-05-23,58585800,52.400000000000006,52.636,53.55700000000001,51.426
2022-05-20,40281030,55.39,54.31900000000001,55.499,51.24400000000001
2022-05-19,34884210,55.800000000000004,54.62100000000001,56.075,53.89600000000001
2022-05-18,35024330,60,57.05700000000001,60.072,56.617999999999995
2022-05-17,24676040,59.54500000000001,60.815,60.900000000000006,59.361000000000004
2022-05-16,14190840,58.438,58.266999999999996,58.914,57.765
2022-05-13,19450850,57.705,58.824000000000005,59.159000000000006,57.35
2022-05-12,25517750,56.34,57.15700000000001,57.361000000000004,55.826
2022-05-11,26659510,57.458000000000006,56.711000000000006,58.46900000000001,56.586000000000006
2022-05-10,29273110,58.04900000000001,58.139,59.115,57.18
2022-05-09,30073880,57.288000000000004,56.292,57.800000000000004,56.027
2022-05-06,20747000,57.49400000000001,58.010000000000005,58.998000000000005,56.943
2022-05-05,32806490,59.423,57.999,59.786500000000004,57.4285
2022-05-04,23895850,58.179,60.366,60.40700000000001,57.398
2022-05-03,17064490,57.601,58.117,58.675000000000004,57.176660000000005
2022-05-02,22043760,55.714,57.65700000000001,57.764,55.638000000000005
2022-04-29,26110060,57.262,55.439,57.82806000000001,55.3395
2022-04-28,22334000,56.59400000000001,57.894000000000005,58.502,55.797000000000004
2022-04-27,19313240,55.579,55.954,57.00750000000001,55.5
2022-04-26,35808910,58.379999999999995,56.007000000000005,58.54600000000001,55.971000000000004
2022-04-25,26959070,58.149,58.788000000000004,58.876000000000005,57.112
2022-04-22,21035090,59.011,58.69500000000001,59.874,58.626000000000005
2022-04-21,20352110,60.554,59.273,61.587,59.066
2022-04-20,13919900,60.42000000000001,59.772000000000006,61.342999999999996,59.513000000000005
2022-04-19,16582420,57.93600000000001,59.762,59.86950000000001,57.93600000000001
2022-04-18,21374530,57.285000000000004,58.650000000000006,59.12200000000001,57.285000000000004
2022-04-14,27318710,59.499,57.385000000000005,59.705999999999996,57.286
2022-04-13,20267600,58.85,59.254,59.67100000000001,58.605
2022-04-12,17349930,58.911,58.507000000000005,59.85850000000001,58.217
2022-04-11,23512400,58.25800000000001,58.06100000000001,58.928,57.943
2022-04-08,20463970,59.738,58.7,59.85900000000001,58.59700000000001
2022-04-07,16583330,59.983000000000004,60.305,60.76437,59.324000000000005
2022-04-06,23742370,60.208000000000006,60.2,61.159000000000006,59.377
2022-04-05,19777820,62.955,61.412000000000006,63.22639000000001,61.300000000000004
2022-04-04,16485730,62.6425,63.48500000000001,63.672000000000004,62.4515
2022-04-01,16266850,63.16900000000001,62.69800000000001,63.45700000000001,61.86900000000001
2022-03-31,21730510,63.048,62.967999999999996,63.89999,62.805
2022-03-30,18626200,63.887,63.10900000000001,64.429,62.733000000000004
2022-03-29,23001380,64,64.147,64.53099999999999,63
2022-03-28,14428610,62.588,63.288000000000004,63.33,61.578
2022-03-25,14540870,62.708000000000006,62.887,63.0405,62.00650000000001
2022-03-24,26015800,60.663000000000004,62.643,62.72169,60.2
2022-03-23,13838860,60.800000000000004,59.938,61.137,59.916
2022-03-22,19261800,60.172000000000004,61.13400000000001,61.35,59.93300000000001
2022-03-21,25789300,60.56,60.129,60.56,58.886
2022-03-18,41537880,60.397000000000006,61.041,61.321000000000005,59.599000000000004
2022-03-17,18174020,60.47200000000001,60.266999999999996,60.7,59.763000000000005
2022-03-16,29453720,59.665,60.712,60.770500000000006,58.406
2022-03-15,28259880,57.727000000000004,59.276,59.676,57.504
2022-03-14,25233900,57.696000000000005,56.78,57.998000000000005,56.475
2022-03-11,19815340,59.2,57.785000000000004,59.44299,57.712
2022-03-10,19323640,58.556,58.773,59.002,57.637
2022-03-09,22560490,58.879,59.702,60.1635,58.7
2022-03-08,26992610,57.217,57.595000000000006,59.605,56.361000000000004
2022-03-07,26493630,59.708000000000006,57.07000000000001,59.878,57
2022-03-04,44761930,59.278999999999996,59.599000000000004,60.591,58.401
2022-03-03,26453970,59.367999999999995,57.86000000000001,59.370000000000005,57.43300000000001
2022-03-02,21676310,57.452,58.578,59.053,57.358000000000004
2022-03-01,24898100,58.479,57.012,58.762,56.53
2022-02-28,24966870,58.1,58.74400000000001,59.23,57.638000000000005
2022-02-25,22380030,57.983000000000004,58.801,58.938,57.400000000000006
2022-02-24,35299790,55.15800000000001,58,58.56900000000001,54.902
2022-02-23,22416460,58.023,56.519000000000005,58.507000000000005,56.474000000000004
2022-02-22,20204210,57.999,57.74600000000001,59.02100000000001,56.980999999999995
2022-02-18,19707720,58.09400000000001,57.999,58.774,57.328
2022-02-17,21424340,58.970000000000006,57.900000000000006,59.15800000000001,57.889
2022-02-16,22931430,59.406,59.721000000000004,60.080999999999996,58.72200000000001
2022-02-15,34284370,58.903,60.277,60.6039,58.825
2022-02-14,19290910,57.5,57.858000000000004,58.28117,57.007000000000005
2022-02-11,27280640,59.136,57.342,59.976,56.907500000000006
2022-02-10,24919540,59.53,59.136,61.464,58.857000000000006
2022-02-09,22003610,60.73527000000001,61.13400000000001,61.172000000000004,60.156
2022-02-08,14571740,58.838,60.022000000000006,60.185,58.699000000000005
2022-02-07,18660020,59.016,58.763000000000005,60.15800000000001,58.416
2022-02-04,20548440,57.638000000000005,59.016,59.653,57.614000000000004
2022-02-03,30599450,59.567,58.08500000000001,59.902,58.012
2022-02-02,24443380,59.900000000000006,60.342999999999996,60.48,59.3631
2022-02-01,25719480,58.587,59.272000000000006,59.39,57.582280000000004
2022-01-31,40288460,55.94,58.588,58.637,55.6
2022-01-28,30253630,54.336000000000006,56.010000000000005,56.050000000000004,53.239000000000004
2022-01-27,34209550,56.97200000000001,54.230999999999995,57.0255,54.1025
2022-01-26,49714870,55.2,55.712,57.417,55.007000000000005
2022-01-25,38028240,52.800000000000004,53.414,54.54,52.422000000000004
2022-01-24,54207240,53.089,54.15800000000001,54.351,51.34
2022-01-21,38010470,54.664,53.32300000000001,55.54,53.13400000000001
2022-01-20,25224780,56.800000000000004,54.772000000000006,57.014,54.677
2022-01-19,22691720,58.15800000000001,56.397000000000006,58.473000000000006,56.333000000000006
2022-01-18,35792560,58.83200000000001,57.778999999999996,59.104,57.599000000000004
2022-01-14,25662830,59.578,59.637,60.038000000000004,59.2
2022-01-13,30047920,62.74700000000001,59.71900000000001,62.788000000000004,59.415
2022-01-12,18806390,62.751000000000005,62.2,63.099000000000004,61.974000000000004
2022-01-11,19036530,61.554,62.205,62.800000000000004,61.45700000000001
2022-01-10,29793380,60.886,62.116,62.204,60.357000000000006
2022-01-07,27831730,63.58500000000001,61.915,63.991,61.846000000000004
2022-01-06,28581300,64.016,63.703,64.865,63.443
2022-01-05,34961110,67.12100000000001,64.3,67.12100000000001,64.20100000000001
2022-01-04,17752030,66.28750000000001,67.081,67.21862,65.72250000000001
2022-01-03,19013830,66.63170000000001,66.33200000000001,67.17,66.122
2021-12-31,12046140,66.697,66.541,67.131,66.327
2021-12-30,11473140,67.31,66.50800000000001,67.57000000000001,66.384
2021-12-29,14799570,66.97965,67.26100000000001,67.7,66.912
2021-12-28,17250410,67.755,66.9,67.776,66.70300999999999
2021-12-27,19445030,66.48,67.428,67.63,66.44600000000001
2021-12-23,23596250,65.613,66.48,67.07300000000001,65.613
2021-12-22,28382930,64.33200000000001,65.52000000000001,65.716,63.926
2021-12-21,36533890,64.81,64.62400000000001,64.947,63.33
2021-12-20,32770470,62.629999999999995,64.503,64.60900000000001,62.50900000000001
2021-12-17,50753090,61.753,63.49600000000001,63.999,61.510000000000005
2021-12-16,42748420,63.736000000000004,62.068,64.06556,61.150000000000006
2021-12-15,29091680,61.55700000000001,63.986000000000004,64.086,61.034000000000006
2021-12-14,35956350,61.784000000000006,61.491,61.861990000000006,60.564
2021-12-13,26898300,63.400000000000006,62.166,63.442,62.123000000000005
2021-12-10,57086650,62.398,63.168,64.47499,61.85900000000001
2021-12-09,29079600,58.245000000000005,58.342,59.02397,58.245000000000005
2021-12-08,17997650,59.09400000000001,58.855999999999995,59.09400000000001,58.242999999999995
2021-12-07,29562070,57.2,59.04,59.30700000000001,57.2
2021-12-06,22482290,56.46474,56.498000000000005,56.837289999999996,55.595000000000006
2021-12-03,20307390,56.49447000000001,55.812000000000005,56.900000000000006,55.04
2021-12-02,22618720,54.607000000000006,55.245000000000005,55.911,54.400000000000006
2021-12-01,21982880,56.348000000000006,55.476,56.84799000000001,55.333000000000006
2021-11-30,22577490,56.327,55.367999999999995,56.499,55.2
2021-11-29,18703450,55.620000000000005,56.434000000000005,56.754999999999995,55.367999999999995
2021-11-26,14219030,55.177,54.659000000000006,55.73,54.332010000000004
2021-11-24,12087250,55.32300000000001,55.873000000000005,55.90800000000001,54.739000000000004
2021-11-23,17057110,55.242,55.512,55.586000000000006,54.853
2021-11-22,25900560,57.168,55.328,57.204,55.248000000000005
2021-11-19,19630320,57.62805,56.87200000000001,57.721000000000004,56.592999999999996
2021-11-18,12713330,57.11000000000001,57.480999999999995,57.673,56.964
2021-11-17,12532940,56.814,56.964,57.13564,56.410000000000004
2021-11-16,13194040,56.409000000000006,56.877,56.953,56.274
2021-11-15,13972390,56.769000000000005,56.577,56.769000000000005,55.98301000000001
2021-11-12,13592220,55.841,56.322,56.584,55.459
2021-11-11,14157010,55.269000000000005,55.54,55.712,54.881
2021-11-10,18448240,55.43,54.877,56.09022,54.805
2021-11-09,15838430,55.91900000000001,55.78,56.19009,55.514
2021-11-08,17233650,56.197,55.89500000000001,56.389,55.81
2021-11-05,18673510,55,55.891999999999996,55.967,54.980999999999995
2021-11-04,15958040,54.379999999999995,54.862,54.90700000000001,54.0925
2021-11-03,14037840,53.90527,54.237,54.3795,53.377
2021-11-02,16263000,52.74465000000001,53.70700000000001,54.08200000000001,52.668
2021-11-01,16895980,53.03360000000001,52.805,53.25751,52.492999999999995
2021-10-29,10612450,52.35,53.178,53.215,52.35
2021-10-28,9268650,52.414,52.962,52.995000000000005,52.342999999999996
2021-10-27,19146790,53.18200000000001,52.304,53.607000000000006,52.18600000000001
2021-10-26,19440300,52.52250000000001,53.413000000000004,53.499,52.400000000000006
2021-10-25,8866920,51.749,52.189,52.45,51.518
2021-10-22,11052710,51.474230000000006,51.531,52.138000000000005,51.302
2021-10-21,8182390,50.94200000000001,51.393,51.479,50.86000000000001
2021-10-20,9898140,51.1,50.951,51.342999999999996,50.844
2021-10-19,11267520,50.432,51.017,51.087,50.177
2021-10-18,13415160,50.039,50.336000000000006,50.398,49.86600000000001
2021-10-15,18764440,50.44041000000001,50.327,50.586000000000006,50.108000000000004
2021-10-14,13067380,49.18600000000001,49.765,49.915,49.081500000000005
2021-10-13,13216190,48.117000000000004,48.525000000000006,48.538000000000004,47.955000000000005
2021-10-12,14752770,49.584,48.541000000000004,49.67,48.20201
2021-10-11,7778060,49.124,49.219,49.959,49.08500000000001
2021-10-08,7528990,49.682,49.259,49.800000000000004,49.128
2021-10-07,11316180,49.263000000000005,49.393,49.99,49.263000000000005
2021-10-06,9473540,48.313,48.869,48.935,47.97
2021-10-05,12888430,47.594,48.542,48.979000000000006,47.533
2021-10-04,13713510,48.49304000000001,47.620000000000005,48.656000000000006,47.278
2021-10-01,13129770,48.785000000000004,48.752,48.86600000000001,47.75
2021-09-30,12053430,49.452,48.517,49.452,48.448010000000004
2021-09-29,13247690,49.363,48.969,49.427,48.765
2021-09-28,16195660,49.7,49.104000000000006,50.145,49.054
2021-09-27,7929840,49.977560000000004,50.492000000000004,50.582,49.738
2021-09-24,10607930,50.227000000000004,50.492000000000004,50.550000000000004,50.083
2021-09-23,18370270,50.251000000000005,50.43000000000001,50.729000000000006,50.059
2021-09-22,20610430,49.425000000000004,50.059,50.300000000000004,49.22200000000001
2021-09-21,16781440,49.349000000000004,49.099000000000004,49.375,48.7
2021-09-20,29249900,49.900000000000006,49.482,50.300000000000004,48.844
2021-09-17,31601620,50.397000000000006,50.6,50.762,50.1
2021-09-16,17782820,50.52,50.73500000000001,50.915,50.02068
2021-09-15,23159460,50.212,50.974000000000004,51.07,49.94200000000001
2021-09-14,13750400,50.2,50.187000000000005,50.542,49.836000000000006
2021-09-13,14929560,50.2,49.896,50.24700000000001,49.32605
2021-09-10,15930070,49.705000000000005,49.815,50.599000000000004,49.651
2021-09-09,12504920,49.28497,49.349000000000004,49.8698,49.28497
2021-09-08,13852670,49.962,49.438,49.989000000000004,48.81100000000001
2021-09-07,12329950,49.760000000000005,49.659,49.760000000000005,49.1
2021-09-03,25673450,49.59100000000001,49.768,50.6,49.5043
2021-09-02,15871070,49.57900000000001,49.19,49.598000000000006,49.016000000000005
2021-09-01,11746280,49.627,49.316,49.92400000000001,49.2885
2021-08-31,16423660,50.129000000000005,49.721000000000004,50.129000000000005,49.27
2021-08-30,19544130,50,49.889,50.785000000000004,49.82537
2021-08-27,16354610,48.801,49.594,49.644470000000005,48.664
2021-08-26,10693450,48.300000000000004,48.574000000000005,48.81100000000001,48.06
2021-08-25,9465470,48.1565,48.34100000000001,48.627,48.1565
2021-08-24,8105170,48.24,48.143,48.304,48.016000000000005
2021-08-23,14040530,47.633,48.245000000000005,48.619,47.569500000000005
2021-08-20,10063960,47.282000000000004,47.517,47.623000000000005,47.044000000000004
2021-08-19,12895640,46.635000000000005,47.353,47.583,46.266000000000005
2021-08-18,14408500,47.665,46.897000000000006,47.708,46.834500000000006
2021-08-17,16642380,48.559,47.869,48.62200000000001,47.452
2021-08-16,9234060,48.483000000000004,48.814,48.891180000000006,48.44
2021-08-13,8623020,48.261,48.61600000000001,48.897000000000006,48.211000000000006
2021-08-12,8787340,48.228,48.426,48.5,47.673100000000005
2021-08-11,9914530,48.48119,48.355000000000004,48.59700000000001,47.97874
2021-08-10,9277300,48.59,48.226,48.645,47.783
2021-08-09,5953900,48.649,48.468,48.683,48.1
2021-08-06,8096750,48.507000000000005,48.543000000000006,48.812000000000005,48.40950000000001
2021-08-05,8372720,49.043000000000006,48.767,49.043000000000006,48.488600000000005
2021-08-04,11889240,48.853,48.78,48.998000000000005,48.401
2021-08-03,10775930,48.54900000000001,48.679,48.7755,47.996
2021-08-02,15042850,48.905,48.468,49.46000000000001,48.351
2021-07-30,11130100,48.196,48.54,48.634,47.957
2021-07-29,9102550,47.8465,48.411,48.582530000000006,47.744
2021-07-28,8112360,47.67,47.765,47.908,47.432
2021-07-27,14157370,48.076,47.536,48.181000000000004,46.780010000000004
2021-07-26,9862960,48.21600000000001,48.224000000000004,48.362,47.968
2021-07-23,13524170,48.003,48.315,48.358000000000004,47.683
2021-07-21,12794500,46.963,47.902,47.928,46.85
2021-07-20,20288950,46.789,46.859,47.225,46.327
2021-07-19,13890980,46.348000000000006,46.56700000000001,46.59700000000001,45.75901
2021-07-16,12983460,47.906000000000006,46.807,48.028,46.726
2021-07-15,12615080,48.328,47.734,48.445,47.312000000000005
2021-07-14,13404670,48.92,48.159,49.2,48.0745
2021-07-13,10610080,48.533,48.401,48.753,48.2
2021-07-12,33162120,48.132000000000005,48.575,49.402,47.326
2021-07-09,16703950,46.957,48.018,48.088,46.803
2021-07-08,15098890,46.44200000000001,47.050000000000004,47.108000000000004,46.156000000000006
2021-07-07,12567050,47.5,46.95400000000001,47.536,46.637
2021-07-06,13571670,47.04,47.328,47.675000000000004,46.830000000000005
2021-07-02,37557850,47.6771,46.81700000000001,47.858000000000004,45.571
2021-07-01,10975390,47.784,46.964,47.784,46.893
2021-06-30,14547380,47.813,47.684,47.859,47.2525
2021-06-29,13919310,47.237,47.715,47.731,47.074000000000005
2021-06-28,14002310,46.6,47.28,47.629000000000005,46.551
2021-06-25,18507910,47.135000000000005,46.22,47.245000000000005,46
2021-06-24,12308270,46.989000000000004,47.006,47.365,46.86000000000001
